ticker,name,sector,sub_industry,group,fiscal_year,filing_date,accession_number,extraction_method,data_quality,mda_word_count,ai_keyword_hits,ai_density_per1k,speculative_hits,speculative_score,operational_hits,operational_score,spec_vs_oper_ratio,ai_density_2023,status
AXON,Axon Enterprise,Industrials,Aerospace & Defense,control,2022,2023-02-28,0001558370-23-002413,tenk_management_discussion,HIGH,8217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,ok
AXON,Axon Enterprise,Industrials,Aerospace & Defense,control,2023,2024-02-27,0001069183-24-000006,tenk_management_discussion,HIGH,8274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,ok
AXON,Axon Enterprise,Industrials,Aerospace & Defense,control,2024,2025-05-07,0001069183-25-000075,tenk_management_discussion,HIGH,6925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,ok
BKR,Baker Hughes,Energy,Oil & Gas Equipment & Services,treatment,2018,2019-02-19,0001701605-19-000021,tenk_management_discussion,HIGH,11109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384,ok
BKR,Baker Hughes,Energy,Oil & Gas Equipment & Services,treatment,2019,2020-02-13,0001701605-20-000019,tenk_management_discussion,HIGH,9606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384,ok
BKR,Baker Hughes,Energy,Oil & Gas Equipment & Services,treatment,2020,2021-02-25,0001701605-21-000026,tenk_management_discussion,HIGH,9524.0,1.0,0.105,1.0,0.105,0.0,0.0,2.0,0.384,ok
BKR,Baker Hughes,Energy,Oil & Gas Equipment & Services,treatment,2021,2022-02-11,0001701605-22-000050,tenk_management_discussion,HIGH,8936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384,ok
BKR,Baker Hughes,Energy,Oil & Gas Equipment & Services,treatment,2022,2023-02-14,0001701605-23-000044,tenk_management_discussion,HIGH,10116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384,ok
BKR,Baker Hughes,Energy,Oil & Gas Equipment & Services,treatment,2023,2024-02-05,0001701605-24-000033,tenk_management_discussion,HIGH,8739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384,ok
BKR,Baker Hughes,Energy,Oil & Gas Equipment & Services,treatment,2024,2025-02-04,0001701605-25-000035,tenk_management_discussion,HIGH,8293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384,ok
BAC,Bank of America,Financials,Diversified Banks,middle,2018,2019-02-26,0000070858-19-000012,tenk_management_discussion,HIGH,63963.0,3.0,0.0469,1.0,0.0156,1.0,0.0156,1.0,0.068,ok
BAC,Bank of America,Financials,Diversified Banks,middle,2019,2020-02-19,0000070858-20-000011,tenk_management_discussion,HIGH,40569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,ok
BAC,Bank of America,Financials,Diversified Banks,middle,2020,2021-02-24,0000070858-21-000023,tenk_management_discussion,HIGH,45333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,ok
BAC,Bank of America,Financials,Diversified Banks,middle,2021,2022-02-22,0000070858-22-000062,tenk_management_discussion,HIGH,39087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,ok
BAC,Bank of America,Financials,Diversified Banks,middle,2022,2023-02-22,0000070858-23-000092,tenk_management_discussion,HIGH,38950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,ok
BAC,Bank of America,Financials,Diversified Banks,middle,2023,2024-02-20,0000070858-24-000122,tenk_management_discussion,HIGH,38981.0,2.0,0.0513,2.0,0.0513,0.0,0.0,2.0,0.068,ok
BAC,Bank of America,Financials,Diversified Banks,middle,2024,2025-02-25,0000070858-25-000139,tenk_management_discussion,HIGH,37460.0,7.0,0.1869,6.0,0.1602,0.0,0.0,2.0,0.068,ok
BDX,Becton Dickinson,Health Care,Health Care Equipment,control,2018,2018-11-21,0000010795-18-000036,tenk_management_discussion,HIGH,11240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,ok
BDX,Becton Dickinson,Health Care,Health Care Equipment,control,2019,2019-11-27,0000010795-19-000044,tenk_management_discussion,HIGH,10926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,ok
BDX,Becton Dickinson,Health Care,Health Care Equipment,control,2020,2020-11-25,0000010795-20-000055,tenk_management_discussion,HIGH,12225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,ok
BDX,Becton Dickinson,Health Care,Health Care Equipment,control,2021,2021-11-24,0000010795-21-000091,tenk_management_discussion,HIGH,11969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,ok
BDX,Becton Dickinson,Health Care,Health Care Equipment,control,2022,2022-11-22,0001628280-22-030686,tenk_management_discussion,HIGH,11654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,ok
BDX,Becton Dickinson,Health Care,Health Care Equipment,control,2023,2023-11-21,0000010795-23-000098,tenk_management_discussion,HIGH,10984.0,2.0,0.1821,2.0,0.1821,0.0,0.0,2.0,0.0192,ok
BDX,Becton Dickinson,Health Care,Health Care Equipment,control,2024,2024-11-27,0000010795-24-000084,tenk_management_discussion,HIGH,11483.0,5.0,0.4354,2.0,0.1742,1.0,0.0871,2.0,0.0192,ok
BX,Blackstone Inc.,Financials,Asset Management & Custody Banks,treatment,2018,2019-03-01,0001193125-19-061011,tenk_management_discussion,HIGH,26214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1941,ok
BX,Blackstone Inc.,Financials,Asset Management & Custody Banks,treatment,2019,2020-02-28,0001193125-20-056733,tenk_management_discussion,HIGH,23054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1941,ok
BX,Blackstone Inc.,Financials,Asset Management & Custody Banks,treatment,2020,2021-02-26,0001193125-21-060361,tenk_management_discussion,HIGH,25142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1941,ok
BX,Blackstone Inc.,Financials,Asset Management & Custody Banks,treatment,2021,2022-02-25,0001193125-22-054433,tenk_management_discussion,HIGH,23771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1941,ok
BX,Blackstone Inc.,Financials,Asset Management & Custody Banks,treatment,2022,2023-02-24,0001193125-23-048733,tenk_management_discussion,HIGH,23066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1941,ok
BX,Blackstone Inc.,Financials,Asset Management & Custody Banks,treatment,2023,2024-02-23,0001193125-24-044485,tenk_management_discussion,HIGH,23405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1941,ok
BX,Blackstone Inc.,Financials,Asset Management & Custody Banks,treatment,2024,2025-02-28,0001193125-25-042469,tenk_management_discussion,HIGH,22721.0,1.0,0.044,1.0,0.044,0.0,0.0,2.0,0.1941,ok
XYZ,"Block, Inc.",Financials,Transaction & Payment Processing Services,control,2018,2019-02-27,0001512673-19-000003,tenk_management_discussion,HIGH,9739.0,6.0,0.6161,0.0,0.0,2.0,0.2054,0.0,0.026,ok
XYZ,"Block, Inc.",Financials,Transaction & Payment Processing Services,control,2019,2020-02-26,0001628280-20-002303,tenk_management_discussion,HIGH,7400.0,3.0,0.4054,0.0,0.0,1.0,0.1351,0.0,0.026,ok
XYZ,"Block, Inc.",Financials,Transaction & Payment Processing Services,control,2020,2021-02-23,0001512673-21-000008,tenk_management_discussion,HIGH,10931.0,2.0,0.183,0.0,0.0,1.0,0.0915,0.0,0.026,ok
XYZ,"Block, Inc.",Financials,Transaction & Payment Processing Services,control,2021,2022-02-24,0001628280-22-003825,tenk_management_discussion,HIGH,10354.0,2.0,0.1932,0.0,0.0,1.0,0.0966,0.0,0.026,ok
XYZ,"Block, Inc.",Financials,Transaction & Payment Processing Services,control,2022,2023-02-23,0001628280-23-004840,tenk_management_discussion,HIGH,10224.0,2.0,0.1956,0.0,0.0,1.0,0.0978,0.0,0.026,ok
XYZ,"Block, Inc.",Financials,Transaction & Payment Processing Services,control,2023,2024-02-22,0001628280-24-006354,tenk_management_discussion,HIGH,9567.0,1.0,0.1045,0.0,0.0,1.0,0.1045,0.0,0.026,ok
XYZ,"Block, Inc.",Financials,Transaction & Payment Processing Services,control,2024,2025-02-24,0001628280-25-007376,tenk_management_discussion,HIGH,9184.0,1.0,0.1089,0.0,0.0,1.0,0.1089,0.0,0.026,ok
AVGO,Broadcom,Information Technology,Semiconductors,control,2018,2018-12-21,0001730168-18-000084,tenk_management_discussion,HIGH,10974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1293,ok
AVGO,Broadcom,Information Technology,Semiconductors,control,2019,2019-12-20,0001730168-19-000144,tenk_management_discussion,HIGH,10563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1293,ok
AVGO,Broadcom,Information Technology,Semiconductors,control,2020,2020-12-18,0001730168-20-000226,tenk_management_discussion,HIGH,11101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1293,ok
AVGO,Broadcom,Information Technology,Semiconductors,control,2021,2021-12-17,0001730168-21-000153,tenk_management_discussion,HIGH,8741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1293,ok
AVGO,Broadcom,Information Technology,Semiconductors,control,2022,2022-12-16,0001730168-22-000118,tenk_management_discussion,HIGH,6843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1293,ok
AVGO,Broadcom,Information Technology,Semiconductors,control,2023,2023-12-14,0001730168-23-000096,tenk_management_discussion,HIGH,6671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1293,ok
AVGO,Broadcom,Information Technology,Semiconductors,control,2024,2024-12-20,0001730168-24-000139,tenk_management_discussion,HIGH,6689.0,1.0,0.1495,0.0,0.0,0.0,0.0,0.0,0.1293,ok
BR,Broadridge Financial Solutions,Industrials,Data Processing & Outsourced Services,middle,2018,2018-08-07,0001383312-18-000041,tenk_management_discussion,HIGH,10997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0599,ok
BR,Broadridge Financial Solutions,Industrials,Data Processing & Outsourced Services,middle,2019,2019-08-06,0001383312-19-000042,tenk_management_discussion,HIGH,9536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0599,ok
BR,Broadridge Financial Solutions,Industrials,Data Processing & Outsourced Services,middle,2020,2020-08-11,0001383312-20-000055,tenk_management_discussion,HIGH,11873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0599,ok
BR,Broadridge Financial Solutions,Industrials,Data Processing & Outsourced Services,middle,2021,2021-08-12,0001383312-21-000047,tenk_management_discussion,HIGH,11017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0599,ok
BR,Broadridge Financial Solutions,Industrials,Data Processing & Outsourced Services,middle,2022,2022-08-12,0001383312-22-000037,tenk_management_discussion,HIGH,11084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0599,ok
BR,Broadridge Financial Solutions,Industrials,Data Processing & Outsourced Services,middle,2023,2023-08-08,0001383312-23-000037,tenk_management_discussion,HIGH,10038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0599,ok
BR,Broadridge Financial Solutions,Industrials,Data Processing & Outsourced Services,middle,2024,2024-08-06,0001383312-24-000039,tenk_management_discussion,HIGH,9632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0599,ok
CHRW,C.H. Robinson,Industrials,Air Freight & Logistics,middle,2018,2019-02-25,0001043277-19-000006,tenk_management_discussion,HIGH,6001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0278,ok
CHRW,C.H. Robinson,Industrials,Air Freight & Logistics,middle,2019,2020-02-19,0001043277-20-000016,tenk_management_discussion,HIGH,4945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0278,ok
CHRW,C.H. Robinson,Industrials,Air Freight & Logistics,middle,2020,2021-02-19,0001043277-21-000009,tenk_management_discussion,HIGH,5929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0278,ok
CHRW,C.H. Robinson,Industrials,Air Freight & Logistics,middle,2021,2022-02-23,0001043277-22-000006,tenk_management_discussion,HIGH,6193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0278,ok
CHRW,C.H. Robinson,Industrials,Air Freight & Logistics,middle,2022,2023-02-17,0001043277-23-000005,tenk_management_discussion,HIGH,6071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0278,ok
CHRW,C.H. Robinson,Industrials,Air Freight & Logistics,middle,2023,2024-02-16,0001043277-24-000011,tenk_management_discussion,HIGH,6151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0278,ok
CHRW,C.H. Robinson,Industrials,Air Freight & Logistics,middle,2024,2025-02-14,0001043277-25-000012,tenk_management_discussion,HIGH,6270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0278,ok
CDNS,Cadence Design Systems,Information Technology,Application Software,middle,2018,2019-02-27,0000813672-19-000008,tenk_management_discussion,HIGH,6523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,ok
CDNS,Cadence Design Systems,Information Technology,Application Software,middle,2019,2020-02-24,0000813672-20-000007,tenk_management_discussion,HIGH,6034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,ok
CDNS,Cadence Design Systems,Information Technology,Application Software,middle,2020,2021-05-14,0000813672-21-000021,full_text_fallback,LOW,19590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,ok
CDNS,Cadence Design Systems,Information Technology,Application Software,middle,2021,2022-02-22,0000813672-22-000012,tenk_management_discussion,HIGH,6785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,ok
CDNS,Cadence Design Systems,Information Technology,Application Software,middle,2022,2023-02-13,0000813672-23-000011,tenk_management_discussion,HIGH,7026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,ok
CDNS,Cadence Design Systems,Information Technology,Application Software,middle,2023,2024-02-14,0000813672-24-000034,tenk_management_discussion,HIGH,6928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,ok
CDNS,Cadence Design Systems,Information Technology,Application Software,middle,2024,2025-02-21,0000813672-25-000024,tenk_management_discussion,HIGH,6963.0,1.0,0.1436,1.0,0.1436,0.0,0.0,2.0,0.175,ok
COF,Capital One,Financials,Consumer Finance,middle,2018,2019-02-20,0000927628-19-000093,tenk_management_discussion,HIGH,29106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0295,ok
COF,Capital One,Financials,Consumer Finance,middle,2019,2020-02-20,0000927628-20-000102,tenk_management_discussion,HIGH,28007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0295,ok
COF,Capital One,Financials,Consumer Finance,middle,2020,2021-02-25,0000927628-21-000094,tenk_management_discussion,HIGH,29302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0295,ok
COF,Capital One,Financials,Consumer Finance,middle,2021,2022-02-25,0000927628-22-000106,tenk_management_discussion,HIGH,27571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0295,ok
COF,Capital One,Financials,Consumer Finance,middle,2022,2023-02-24,0000927628-23-000117,tenk_management_discussion,HIGH,27965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0295,ok
COF,Capital One,Financials,Consumer Finance,middle,2023,2024-02-23,0000927628-24-000094,tenk_management_discussion,HIGH,28817.0,1.0,0.0347,0.0,0.0,0.0,0.0,0.0,0.0295,ok
COF,Capital One,Financials,Consumer Finance,middle,2024,2025-02-20,0000927628-25-000092,tenk_management_discussion,HIGH,29062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0295,ok
CARR,Carrier Global,Industrials,Building Products,middle,2018,,,year_not_found,FAILED,,,,,,,,,0.0372,not_found
CARR,Carrier Global,Industrials,Building Products,middle,2019,,,year_not_found,FAILED,,,,,,,,,0.0372,not_found
CARR,Carrier Global,Industrials,Building Products,middle,2020,2021-02-09,0001783180-21-000011,tenk_management_discussion,HIGH,10602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0372,ok
CARR,Carrier Global,Industrials,Building Products,middle,2021,2022-02-08,0001783180-22-000010,tenk_management_discussion,HIGH,7634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0372,ok
CARR,Carrier Global,Industrials,Building Products,middle,2022,2023-02-07,0001783180-23-000012,tenk_management_discussion,HIGH,7951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0372,ok
CARR,Carrier Global,Industrials,Building Products,middle,2023,2024-02-06,0001783180-24-000009,tenk_management_discussion,HIGH,7474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0372,ok
CARR,Carrier Global,Industrials,Building Products,middle,2024,2025-02-11,0001783180-25-000008,tenk_management_discussion,HIGH,7308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0372,ok
CDW,CDW Corporation,Information Technology,Technology Distributors,control,2018,2019-02-27,0001402057-19-000046,tenk_management_discussion,HIGH,10725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0489,ok
CDW,CDW Corporation,Information Technology,Technology Distributors,control,2019,2020-02-28,0001402057-20-000042,tenk_management_discussion,HIGH,6758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0489,ok
CDW,CDW Corporation,Information Technology,Technology Distributors,control,2020,2021-02-26,0001402057-21-000022,tenk_management_discussion,HIGH,7894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0489,ok
CDW,CDW Corporation,Information Technology,Technology Distributors,control,2021,2022-02-28,0001402057-22-000020,tenk_management_discussion,HIGH,7263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0489,ok
CDW,CDW Corporation,Information Technology,Technology Distributors,control,2022,2023-02-24,0001402057-23-000052,tenk_management_discussion,HIGH,6561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0489,ok
CDW,CDW Corporation,Information Technology,Technology Distributors,control,2023,2024-02-26,0001402057-24-000015,tenk_management_discussion,HIGH,6325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0489,ok
CDW,CDW Corporation,Information Technology,Technology Distributors,control,2024,2025-02-21,0001402057-25-000018,tenk_management_discussion,HIGH,6355.0,1.0,0.1574,0.0,0.0,0.0,0.0,0.0,0.0489,ok
COR,Cencora,Health Care,Health Care Distributors,middle,2018,2018-11-20,0001140859-18-000053,tenk_management_discussion,HIGH,12386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0584,ok
COR,Cencora,Health Care,Health Care Distributors,middle,2019,2019-11-19,0001140859-19-000040,tenk_management_discussion,HIGH,12013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0584,ok
COR,Cencora,Health Care,Health Care Distributors,middle,2020,2020-11-19,0001140859-20-000050,tenk_management_discussion,HIGH,12146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0584,ok
COR,Cencora,Health Care,Health Care Distributors,middle,2021,2021-11-23,0001140859-21-000058,tenk_management_discussion,HIGH,11046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0584,ok
COR,Cencora,Health Care,Health Care Distributors,middle,2022,2022-11-22,0001140859-22-000098,tenk_management_discussion,HIGH,10867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0584,ok
COR,Cencora,Health Care,Health Care Distributors,middle,2023,2023-11-21,0001140859-23-000197,tenk_management_discussion,HIGH,9089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0584,ok
COR,Cencora,Health Care,Health Care Distributors,middle,2024,2024-11-26,0001140859-24-000177,tenk_management_discussion,HIGH,8703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0584,ok
CNC,Centene Corporation,Health Care,Managed Health Care,control,2018,2019-02-19,0001071739-19-000032,tenk_management_discussion,HIGH,11583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0171,ok
CNC,Centene Corporation,Health Care,Managed Health Care,control,2019,2020-02-18,0001071739-20-000060,tenk_management_discussion,HIGH,10815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0171,ok
CNC,Centene Corporation,Health Care,Managed Health Care,control,2020,2021-02-22,0001071739-21-000039,tenk_management_discussion,HIGH,10549.0,2.0,0.1896,2.0,0.1896,0.0,0.0,2.0,0.0171,ok
CNC,Centene Corporation,Health Care,Managed Health Care,control,2021,2022-02-22,0001071739-22-000071,tenk_management_discussion,HIGH,9837.0,2.0,0.2033,1.0,0.1017,0.0,0.0,2.0,0.0171,ok
CNC,Centene Corporation,Health Care,Managed Health Care,control,2022,2023-02-21,0001071739-23-000047,tenk_management_discussion,HIGH,9596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0171,ok
CNC,Centene Corporation,Health Care,Managed Health Care,control,2023,2024-02-20,0001071739-24-000037,tenk_management_discussion,HIGH,9724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0171,ok
CNC,Centene Corporation,Health Care,Managed Health Care,control,2024,2025-02-18,0001071739-25-000027,tenk_management_discussion,HIGH,9503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0171,ok
CRL,Charles River Laboratories,Health Care,Life Sciences Tools & Services,control,2018,2019-02-13,0001100682-19-000004,tenk_management_discussion,HIGH,7793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0158,ok
CRL,Charles River Laboratories,Health Care,Life Sciences Tools & Services,control,2019,2020-02-11,0001100682-20-000005,tenk_management_discussion,HIGH,8365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0158,ok
CRL,Charles River Laboratories,Health Care,Life Sciences Tools & Services,control,2020,2021-02-17,0001100682-21-000005,tenk_management_discussion,HIGH,8154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0158,ok
CRL,Charles River Laboratories,Health Care,Life Sciences Tools & Services,control,2021,2022-02-16,0001100682-22-000007,tenk_management_discussion,HIGH,6204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0158,ok
CRL,Charles River Laboratories,Health Care,Life Sciences Tools & Services,control,2022,2023-02-22,0001100682-23-000006,tenk_management_discussion,HIGH,6002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0158,ok
CRL,Charles River Laboratories,Health Care,Life Sciences Tools & Services,control,2023,2024-02-14,0001100682-24-000007,tenk_management_discussion,HIGH,8487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0158,ok
CRL,Charles River Laboratories,Health Care,Life Sciences Tools & Services,control,2024,2025-02-19,0001100682-25-000011,tenk_management_discussion,HIGH,9094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0158,ok
CIEN,Ciena,Information Technology,Communications Equipment,middle,2018,2018-12-21,0000936395-18-000048,tenk_management_discussion,HIGH,13387.0,1.0,0.0747,0.0,0.0,1.0,0.0747,0.0,0.4467,ok
CIEN,Ciena,Information Technology,Communications Equipment,middle,2019,2019-12-20,0000936395-19-000056,tenk_management_discussion,HIGH,10122.0,1.0,0.0988,1.0,0.0988,0.0,0.0,2.0,0.4467,ok
CIEN,Ciena,Information Technology,Communications Equipment,middle,2020,2020-12-18,0000936395-20-000042,tenk_management_discussion,HIGH,11890.0,2.0,0.1682,1.0,0.0841,0.0,0.0,2.0,0.4467,ok
CIEN,Ciena,Information Technology,Communications Equipment,middle,2021,2021-12-17,0000936395-21-000054,tenk_management_discussion,HIGH,10718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4467,ok
